tconst,Discrepancy_Log,first_us_theatrical_date,Last_US_Theatrical_Date,first_theatrical_date_anywhere,Last_Theatrical_Date,first_intl_theatrical_date,Last_International_Theatrical_date,primaryTitle,first_festival_date,Last_Festival_Date,first_us_festival_date,Last_US_festival_date,first_intl_festival_date,Last_International_festival_date,first_digital_date_anywhere,Last_Digital_Date,first_us_digital_date,Last_US_Digital_date,first_intl_digital_date,Last_International_Digital_date,First_Physical_Release,Last_Physical_Release_Anywhere,First_US_Physical_Release,Last_US_Physical_Release,First_International_Physical_Release,Last_International_Physical_Release,titleType,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,has_festival_aka,releaseinfo_url,match_flag,match_score,release_year_01,year_mismatch,year_diff,domestic,worldwide,distributor,opening,international,n_release_events,n_countries,has_major_festival,big_three_premiere,market_velocity_90d,gap_us_to_nonus_days,theatrical_span_days,digital_before_theatrical,digital_to_theatrical_span,release_month,first_us_release_date_any_type,last_us_release_date_any_type,US_release_only,International_release_only,US_festival_theatrical_gap,US_theatrical_digital_gap,International_theatrical_US_gap,Master_Release_1,Master_Release_2,Master_Release_3,Master_Release_4,Master_Release_5,Master_Release_6,Master_Release_7,Master_Release_8,Master_Release_9,Master_Release_10,Master_Release_11,Master_Release_12,Master_Release_13,Master_Release_14,Master_Release_15,Master_Release_16,Master_Release_17,Master_Release_18,Master_Release_19,Master_Release_20,Master_Release_21,Master_Release_22,Master_Release_23,Master_Release_24,Master_Release_25,Master_Release_26,Master_Release_27,Master_Release_28,Master_Release_29,Master_Release_30,Master_Release_31,Master_Release_32,Master_Release_33,Master_Release_34,Master_Release_35,Master_Release_36,Master_Release_37,Master_Release_38,Master_Release_39,Master_Release_40,Master_Release_41,Master_Release_42,Master_Release_43,Master_Release_44,Master_Release_45,Master_Release_46,Master_Release_47,Master_Release_48,Master_Release_49,Master_Release_50,Master_Release_51,Master_Release_52,Master_Release_53,Master_Release_54,Master_Release_55,Master_Release_56,Master_Release_57,Master_Release_58,Master_Release_59,Master_Release_60,Master_Release_61,Master_Release_62,Master_Release_63,Master_Release_64,Master_Release_65,Master_Release_66,Master_Release_67,Master_Release_68,Master_Release_69,Master_Release_70,Master_Release_71,Master_Release_72,Master_Release_73,Master_Release_74,Master_Release_75,Master_Release_76,Master_Release_77,Master_Release_78,Master_Release_79,Master_Release_80,Master_Release_81,Master_Release_82,Master_Release_83,Master_Release_84,Master_Release_85,Master_Release_86,Master_Release_87,Master_Release_88,Master_Release_89,Master_Release_90,Master_Release_91,Master_Release_92,Master_Release_93,Master_Release_94,Master_Release_95,Master_Release_96,Master_Release_97,Master_Release_98,Master_Release_99,Master_Release_100,Master_Release_101,Master_Release_102,Master_Release_103,Master_Release_104,Master_Release_105,Master_Release_106,Master_Release_107,Master_Release_108,Master_Release_109,Master_Release_110,Master_Release_111,Master_Release_112,Master_Release_113,Master_Release_114,Master_Release_115,Master_Release_116,Master_Release_117,Master_Release_118,Master_Release_119,Master_Release_120,Master_Release_121,Master_Release_122,Master_Release_123,Master_Release_124,Master_Release_125,Master_Release_126,Master_Release_127,Master_Release_128,Master_Release_129,Master_Release_130,Master_Release_131,Master_Release_132,Master_Release_133,Master_Release_134,Master_Release_135,Master_Release_136,Master_Release_137,Master_Release_138,Master_Release_139,Master_Release_140,Master_Release_141,Master_Release_142,Master_Release_143,Master_Release_144,Master_Release_145,Master_Release_146,Master_Release_147,Master_Release_148,Master_Release_149,Master_Release_150,Master_Release_151,Master_Release_152,Master_Release_153,Master_Release_154,Master_Release_155,Master_Release_156,Master_Release_157,Master_Release_158,Master_Release_159,Master_Release_160,Master_Release_161,Master_Release_162,Master_Release_163,Master_Release_164,Master_Release_165,Master_Release_166,Master_Release_167,Master_Release_168,Master_Release_169,Master_Release_170,Master_Release_171,Master_Release_172,Master_Release_173,Master_Release_174,Master_Release_175,Master_Release_176,Master_Release_177,Master_Release_178,Master_Release_179,Master_Release_180,Master_Release_181,Master_Release_182,Master_Release_183,Master_Release_184,Master_Release_185,Master_Release_186,Master_Release_187,Master_Release_188,Master_Release_189,Master_Release_190,Master_Release_191,Master_Release_192,Master_Release_193,Master_Release_194,Master_Release_195,Master_Release_196,Master_Release_197,Master_Release_198,Master_Release_199,Master_Release_200,Master_Release_201,Master_Release_202,Master_Release_203,Master_Release_204,Master_Release_205,Master_Release_206,Master_Release_207,Master_Release_208,Master_Release_209,Master_Release_210,Master_Release_211,Master_Release_212,Master_Release_213,Master_Release_214,Master_Release_215,Master_Release_216,Master_Release_217,Master_Release_218,Master_Release_219,Master_Release_220,Master_Release_221,Master_Release_222,Master_Release_223,Master_Release_224,Master_Release_225,Master_Release_226,Master_Release_227,Master_Release_228,Master_Release_229,Master_Release_230,Master_Release_231,Master_Release_232,Master_Release_233,Master_Release_234,Master_Release_235,Master_Release_236,Master_Release_237,Master_Release_238,Master_Release_239,Master_Release_240,Master_Release_241,Master_Release_242,Master_Release_243,Master_Release_244,Master_Release_245,Master_Release_246,Master_Release_247,Master_Release_248,Master_Release_249,Master_Release_250,Master_Release_251,Master_Release_252,Master_Release_253,Master_Release_254,Master_Release_255,Master_Release_256,Master_Release_257,Master_Release_258,Master_Release_259,Master_Release_260,Master_Release_261,Master_Release_262,Master_Release_263,Master_Release_264,Master_Release_265,Master_Release_266,Master_Release_267,Master_Release_268,Master_Release_269,Master_Release_270,Master_Release_271,Master_Release_272,Master_Release_273,Master_Release_274,Master_Release_275,Master_Release_276,Master_Release_277,Master_Release_278,Master_Release_279,Master_Release_280,Master_Release_281,Master_Release_282,Master_Release_283,Master_Release_284,Master_Release_285,Master_Release_286,Master_Release_287,Master_Release_288,Master_Release_289,Master_Release_290,Master_Release_291,Master_Release_292,Master_Release_293,Master_Release_294,Master_Release_295,International_festival_theatrical_gap,International_theatrical_digital_gap,local_poster_path,color_palette_rgb,face_count_retinaface
tt30478390,2 (Non-Theatrical (TMDb Only)) | 1 (BOM Release missing from TMDb) | 1 (TMDb Theatrical missing from BOM),,,2025-09-24,2025-09-25,2025-09-24,2025-09-25,August,,,,,,,2025-12-15,2025-12-15,,,2025-12-15,2025-12-15,,,,,,,movie,Avgust,0,2025.0,,138.0,"Drama,History,War",6.2,528.0,False,https://www.imdb.com/title/tt30478390/releaseinfo,Match,1.0,2025.0,no,0.0,,"$20,320,460",,,"$20,320,460",3,1,False,False,1,,1.0,False,,9.0,,,False,True,,,,"Theatrical | Russia/CIS | 2025-09-24 | $3,015,264 | $20,320,460",Theatrical | Russia/CIS | 2025-09-25 | No BOM Data | No BOM Data,The Final Cut | Russia/CIS | 2025-11-20 | No BOM Data | No BOM Data,Digital | Russia/CIS | 2025-12-15 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,sampled_posters/tt30478390.jpg,"[array([157,  75,  25]), array([239, 179,  44]), array([246, 225,  79]), array([205, 121,  32]), array([92, 42, 15])]",0
tt7286908,4 (BOM Release missing from TMDb) | 2 (TMDb Theatrical missing from BOM),,,2017-12-22,2018-08-23,2017-12-22,2018-08-23,The Liquidator,,,,,,,,,,,,,,,,,,,movie,Xin li zui: Cheng shi zhi guang,0,2017.0,,124.0,Crime,5.6,436.0,False,https://www.imdb.com/title/tt7286908/releaseinfo,Match,1.0,2017.0,no,0.0,,"$35,046,130",,,"$35,046,130",2,2,False,False,1,,244.0,False,,12.0,,,False,True,,,,"Theatrical | China | 2017-12-22 | $21,316,330 | $34,989,022",Theatrical | China | 2017-12-29 | No BOM Data | No BOM Data,"Theatrical | Australia | 2018-01-04 | $31,478 | $45,230","Theatrical | New Zealand | 2018-01-04 | $5,620 | $8,575","Theatrical | United Kingdom | 2018-01-05 | $2,128 | $3,303",Theatrical | South Korea | 2018-08-23 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt7286908.jpg,"[array([246, 243, 239]), array([142,  66,  56]), array([188, 119,  76]), array([61, 33, 39]), array([210, 180, 147])]",6
tt31392191,5 (Non-Theatrical (TMDb Only)) | 4 (TMDb Theatrical missing from BOM) | 1 (BOM Release missing from TMDb),,,2025-06-26,2026-06-03,2025-06-26,2026-06-03,Where the Wind Comes From,2025-01-26,2025-09-26,2025-01-26,2025-01-26,2025-02-01,2025-09-26,,,,,,,,,,,,,movie,Where the Wind Comes From,0,2025.0,,100.0,"Comedy,Drama",7.1,188.0,False,https://www.imdb.com/title/tt31392191/releaseinfo,Match,1.0,2025.0,no,0.0,,"$3,577",,,"$3,577",9,7,True,False,2,,342.0,False,,1.0,2025-01-26,2025-01-26,False,True,,,,Sundance Film Festival | Domestic | 2025-01-26 | No BOM Data | No BOM Data,International Film Festival Rotterdam | Netherlands | 2025-02-01 | No BOM Data | No BOM Data,Mediterrane Film Festival | Malta | 2025-06-24 | No BOM Data | No BOM Data,"Theatrical | Croatia | 2025-06-26 | $2,817 | $3,577",Seoul International Women's Film Festival | South Korea | 2025-08-22 | No BOM Data | No BOM Data,Theatrical | Switzerland | 2025-09-04 | No BOM Data | No BOM Data,Filmfest Hamburg | Germany | 2025-09-26 | No BOM Data | No BOM Data,Theatrical | Netherlands | 2026-02-12 | No BOM Data | No BOM Data,Theatrical | Germany | 2026-04-16 | No BOM Data | No BOM Data,Theatrical | France | 2026-06-03 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,,sampled_posters/tt31392191.jpg,"[array([222, 240, 245]), array([164, 205, 220]), array([72, 47, 40]), array([188, 153,  98]), array([ 26, 110, 143])]",2
tt8023734,4 (BOM Release missing from TMDb) | 1 (TMDb Theatrical missing from BOM),,,2018-07-12,2018-07-19,2018-07-12,2018-07-19,Kadaikutty Singam,,,,,,,,,,,,,,,,,,,movie,Kadaikutty Singam,0,2018.0,,149.0,"Action,Drama",6.8,3204.0,False,https://www.imdb.com/title/tt8023734/releaseinfo,Match,1.0,2018.0,no,0.0,,"$224,049",,,"$224,049",1,1,False,False,1,,7.0,False,,7.0,,,False,True,,,,"Theatrical | United Arab Emirates | 2018-07-12 | $114,789 | $177,191",Theatrical | India | 2018-07-13 | No BOM Data | No BOM Data,"Theatrical | United Kingdom | 2018-07-13 | $7,583 | $7,583","Theatrical | Australia | 2018-07-19 | $28,493 | $37,054","Theatrical | New Zealand | 2018-07-19 | $2,221 | $2,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt8023734.jpg,"[array([195, 130, 101]), array([230, 198, 149]), array([204,  69,  37]), array([113,  69,  68]), array([239, 208,  30])]",1
tt11847972,5 (Non-Theatrical (TMDb Only)) | 2 (BOM Release missing from TMDb) | 1 (TMDb Theatrical missing from BOM),,,2022-10-20,2023-04-27,2022-10-20,2023-04-27,Breaking Up in Rome,2022-09-13,2022-09-13,,,2022-09-13,2022-09-13,2022-01-01,2022-01-01,,,2022-01-01,2022-01-01,2023-04-05,2023-04-05,,,2023-04-05,2023-04-05,movie,Lasciarsi un giorno a Roma,0,2021.0,,112.0,"Comedy,Romance",6.5,1197.0,True,https://www.imdb.com/title/tt11847972/releaseinfo,Match,1.0,2021.0,no,0.0,,"$16,061",,,"$16,061",6,3,False,False,1,,189.0,False,,11.0,,,False,True,,,,Theatrical (Ltd) | Italy | 2021-11-30 | No BOM Data | No BOM Data,NowTV (Sky) | Italy | 2022-01-01 | No BOM Data | No BOM Data,Italian Film Festival | Australia | 2022-09-13 | No BOM Data | No BOM Data,Theatrical | Australia | 2022-10-20 | No BOM Data | No BOM Data,"Theatrical | Russia/CIS | 2022-10-27 | $4,946 | $9,892",Ракета Релизинг | Russia/CIS | 2022-10-27 | No BOM Data | No BOM Data,Physical | Australia | 2023-04-05 | No BOM Data | No BOM Data,"Theatrical | New Zealand | 2023-04-27 | – | $6,169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,sampled_posters/tt11847972.jpg,"[array([239, 174, 103]), array([253, 250, 246]), array([172, 101,  67]), array([250, 219, 169]), array([77, 37, 26])]",2
tt10713818,2 (Non-Theatrical (TMDb Only)) | 1 (Perfect Match),,,2019-08-22,2019-08-22,2019-08-22,2019-08-22,The House of Us,2019-10-05,2020-06-26,,,2019-10-05,2020-06-26,,,,,,,,,,,,,movie,Wurijip,0,2019.0,,92.0,"Drama,Family",7.1,318.0,True,https://www.imdb.com/title/tt10713818/releaseinfo,Match,1.0,2019.0,no,0.0,,"$339,356",,,"$339,356",3,3,False,False,2,,0.0,False,,8.0,,,False,True,,,,"Theatrical | South Korea | 2019-08-22 | $86,765 | $339,356",BFI London Film Festival | United Kingdom | 2019-10-05 | No BOM Data | No BOM Data,Far East Film Festival 22 | Italy | 2020-06-26 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.0,,sampled_posters/tt10713818.jpg,"[array([206, 147, 105]), array([170, 113,  69]), array([124,  73,  42]), array([242, 189, 148]), array([214, 208, 203])]",0
tt13259956,1 (Non-Theatrical (TMDb Only)) | 1 (TMDb Theatrical missing from BOM) | 1 (Perfect Match),2023-08-25,2023-08-25,2023-08-25,2023-08-25,2023-08-25,2023-08-25,The Elephant 6 Recording Co.,,,,,,,,,,,,,,,,,,,movie,A Future History Of: The Elephant 6 Recording Co.,0,2022.0,,93.0,"Documentary,Music",7.5,183.0,False,https://www.imdb.com/title/tt13259956/releaseinfo,Match,1.0,2022.0,no,0.0,"$14,000","$14,000",Greenwich Entertainment,"$14,000",,3,2,False,False,1,0.0,0.0,False,,11.0,2022-11-10,2023-08-25,False,False,,,0.0,DOC NYC | Domestic | 2022-11-10 | No BOM Data | No BOM Data,Theatrical | Denmark | 2023-08-25 | No BOM Data | No BOM Data,"Theatrical | Domestic | 2023-08-25 | $14,000 | $14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt13259956.jpg,"[array([201, 180, 165]), array([63, 64, 73]), array([ 69, 104, 127]), array([28, 27, 35]), array([143, 121, 113])]",44
tt16278206,1 (BOM Release missing from TMDb) | 1 (Non-Theatrical (TMDb Only)),,,2022-01-28,2022-01-28,2022-01-28,2022-01-28,The Short Straw,2022-02-25,2022-02-25,,,2022-02-25,2022-02-25,,,,,,,,,,,,,movie,The Short Straw,0,2022.0,,86.0,Drama,5.7,72.0,False,https://www.imdb.com/title/tt16278206/releaseinfo,Match,1.0,2022.0,no,0.0,,"$18,640",,,"$18,640",1,1,False,False,1,,0.0,False,,1.0,,,False,True,,,,"Theatrical | Bulgaria | 2022-01-28 | – | $18,640",Premiere | Bulgaria | 2022-02-25 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0,,sampled_posters/tt16278206.jpg,"[array([9, 5, 4]), array([60, 62, 49]), array([138, 117,  68]), array([237, 234,  27]), array([215, 189, 136])]",3
tt14391088,3 (Non-Theatrical (TMDb Only)) | 2 (Perfect Match) | 2 (BOM Release missing from TMDb),,,2021-04-02,2023-09-15,2021-04-02,2023-09-15,The Monkey King: Reborn,,,,,,,2021-12-07,2021-12-07,2021-12-07,2021-12-07,,,2021-12-07,2021-12-07,2021-12-07,2021-12-07,,,movie,Xi you ji: Zai shi yao wang,0,2021.0,,95.0,"Action,Animation,Fantasy",6.1,702.0,False,https://www.imdb.com/title/tt14391088/releaseinfo,Match,1.0,2021.0,no,0.0,,"$13,017,088",,,"$13,017,088",5,4,False,False,2,,896.0,False,,4.0,2021-12-07,2021-12-07,False,True,,,,"Theatrical | China | 2021-04-02 | $7,290,000 | $13,000,000",Supernatural themes and action violence | Australia | 2021-04-15 | No BOM Data | No BOM Data,"Theatrical | South Korea | 2021-09-30 | $1,736 | $2,635",Digital | Domestic | 2021-12-07 | No BOM Data | No BOM Data,Physical | Domestic | 2021-12-07 | No BOM Data | No BOM Data,"Theatrical | United Arab Emirates | 2023-02-16 | $8,282 | $9,498","Theatrical | Türkiye | 2023-09-15 | $4,955 | $4,955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt14391088.jpg,"[array([96, 64, 36]), array([140,  95,  52]), array([60, 39, 24]), array([194, 135,  68]), array([231, 198,  94])]",0
tt29059073,4 (Non-Theatrical (TMDb Only)) | 1 (Perfect Match),,,2024-09-05,2024-09-05,2024-09-05,2024-09-05,Quasi a casa,2024-08-29,2025-07-03,,,2024-08-29,2025-07-03,,,,,,,,,,,,,movie,Quasi a casa,0,2024.0,,95.0,Drama,6.2,67.0,False,https://www.imdb.com/title/tt29059073/releaseinfo,Match,1.0,2024.0,no,0.0,,"$31,035",,,"$31,035",5,4,False,False,2,,0.0,False,,8.0,,,False,True,,,,Premiere | Italy | 2024-08-29 | No BOM Data | No BOM Data,"Theatrical | Italy | 2024-09-05 | $31,035 | $31,035",Leiden International Film Festival | Netherlands | 2024-10-13 | No BOM Data | No BOM Data,Hainan Island International Film Festival | China | 2024-12-05 | No BOM Data | No BOM Data,Munich International Film Festival | Germany | 2025-07-03 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,sampled_posters/tt29059073.jpg,"[array([252, 238, 176]), array([105,  85,  51]), array([155, 116,  51]), array([55, 57, 40]), array([190, 135, 105])]",2
tt28258888,3 (TMDb Theatrical missing from BOM) | 1 (Unknown) | 1 (BOM Release missing from TMDb),2024-11-14,2024-11-14,2024-11-14,2024-11-15,2024-11-14,2024-11-15,Matka,,,,,,,,,,,,,,,,,,,movie,Matka,0,2024.0,,156.0,"Action,Crime,Drama",4.7,893.0,False,https://www.imdb.com/title/tt28258888/releaseinfo,Match,1.0,2024.0,no,0.0,,"$16,946",,,"$16,946",3,3,False,False,3,0.0,1.0,False,,11.0,2024-11-14,2024-11-14,False,False,,,0.0,Theatrical | Domestic | 2024-11-14 | No BOM Data | No BOM Data,Theatrical | India | 2024-11-14 | No BOM Data | No BOM Data,Theatrical | United Kingdom | 2024-11-14 | No BOM Data | No BOM Data,"Theatrical | United Kingdom | 2024-11-15 | $16,416 | $16,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt28258888.jpg,"[array([26, 14, 11]), array([87, 43, 26]), array([107, 132, 128]), array([142, 103,  61]), array([206, 190, 146])]",7
tt5986440,13 (Non-Theatrical (TMDb Only)) | 5 (TMDb Theatrical missing from BOM) | 2 (Perfect Match) | 1 (BOM Release missing from TMDb),2025-08-15,2025-09-05,2024-07-26,2025-09-19,2024-07-26,2025-09-19,The Glassworker,2024-06-10,2025-11-09,2024-11-09,2024-11-15,2024-06-10,2025-11-09,2025-10-10,2025-10-10,,,2025-10-10,2025-10-10,,,,,,,movie,The Glassworker,0,2024.0,,98.0,"Animation,Drama,Romance",7.0,2470.0,False,https://www.imdb.com/title/tt5986440/releaseinfo,Match,1.0,2024.0,no,0.0,"$66,341","$88,080",Watermelon Pictures,"$12,113","$21,739",20,16,True,False,4,-385.0,420.0,False,,6.0,2024-11-09,2025-09-05,False,False,431.0,,385.0,Annecy International Animation Film Festival | France | 2024-06-10 | No BOM Data | No BOM Data,Guadalajara International Film Festival | Mexico | 2024-06-12 | No BOM Data | No BOM Data,Shanghai International Film Festival | China | 2024-06-15 | No BOM Data | No BOM Data,Theatrical | Pakistan | 2024-07-26 | No BOM Data | No BOM Data,Asian Film Festival Barcelona | Spain | 2024-10-27 | No BOM Data | No BOM Data,San Diego Asian Film Festival | Domestic | 2024-11-09 | No BOM Data | No BOM Data,Asian World Film Festival | Domestic | 2024-11-15 | No BOM Data | No BOM Data,Toronto Reel Asian International Film Festival | Canada | 2024-11-17 | No BOM Data | No BOM Data,Theatrical | Spain | 2024-11-22 | No BOM Data | No BOM Data,Theatrical | Ukraine | 2024-12-26 | No BOM Data | No BOM Data,"Theatrical | Russia/CIS | 2025-01-30 | $7,337 | $13,839",CinemAsia Film Festival | Netherlands | 2025-03-08 | No BOM Data | No BOM Data,Framed Animation Film Festival | Netherlands | 2025-05-23 | No BOM Data | No BOM Data,Theatrical | Ireland | 2025-07-10 | No BOM Data | No BOM Data,Hong Kong Kids International Film Festival | Hong Kong | 2025-07-26 | No BOM Data | No BOM Data,"Theatrical | Domestic | 2025-08-15 | $12,113 | $66,341",Theatrical | Domestic | 2025-09-05 | No BOM Data | No BOM Data,Jecheon International Music & Film Festival | South Korea | 2025-09-06 | No BOM Data | No BOM Data,"Theatrical | United Kingdom | 2025-09-19 | $7,900 | $7,900",HBO Max | Poland | 2025-10-10 | No BOM Data | No BOM Data,Tallinn Black Nights Film Festival | Estonia | 2025-11-09 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,sampled_posters/tt5986440.jpg,"[array([73, 47, 44]), array([123,  82,  67]), array([174, 114,  91]), array([ 73,  89, 126]), array([187, 164, 158])]",2
